 2.0000000000000001e-01	 1.2214027581601696e+00
 1.2000000000000000e+00	 3.3201169227364913e+00
 2.2000000000000002e+00	 9.0250134994338200e+00
 3.6000000000000001e+00	 3.6598234443675523e+01
 4.5999999999999996e+00	 9.9484315641925406e+01
